"feature_id"	"canonical_gene_id"	"annotation_gene_id"	"common_name"	"synonyms"	"description"	"display_label"	"search_tokens"
"LotjaGi1g1v0597200"	"LotjaGi1g1v0597200"					"LotjaGi1g1v0597200"	"LotjaGi1g1v0597200"
"LotjaGi1g1v0597300"	"LotjaGi1g1v0597300"					"LotjaGi1g1v0597300"	"LotjaGi1g1v0597300"
"LotjaGi1g1v0597400"	"LotjaGi1g1v0597400"					"LotjaGi1g1v0597400"	"LotjaGi1g1v0597400"
"LotjaGi1g1v0597500"	"LotjaGi1g1v0597500"					"LotjaGi1g1v0597500"	"LotjaGi1g1v0597500"
"LotjaGi1g1v0597600"	"LotjaGi1g1v0597600"					"LotjaGi1g1v0597600"	"LotjaGi1g1v0597600"
"LotjaGi1g1v0597700"	"LotjaGi1g1v0597700"					"LotjaGi1g1v0597700"	"LotjaGi1g1v0597700"
"LotjaGi1g1v0597800"	"LotjaGi1g1v0597800"					"LotjaGi1g1v0597800"	"LotjaGi1g1v0597800"
"LotjaGi1g1v0597900-LC"	"LotjaGi1g1v0597900-LC"					"LotjaGi1g1v0597900-LC"	"LotjaGi1g1v0597900-LC"
"LotjaGi1g1v0598300"	"LotjaGi1g1v0598300"					"LotjaGi1g1v0598300"	"LotjaGi1g1v0598300"
"LotjaGi1g1v0598500"	"LotjaGi1g1v0598500"					"LotjaGi1g1v0598500"	"LotjaGi1g1v0598500"
"LotjaGi1g1v0598600"	"LotjaGi1g1v0598600"					"LotjaGi1g1v0598600"	"LotjaGi1g1v0598600"
"LotjaGi1g1v0598800"	"LotjaGi1g1v0598800"					"LotjaGi1g1v0598800"	"LotjaGi1g1v0598800"
"LotjaGi1g1v0598900"	"LotjaGi1g1v0598900"					"LotjaGi1g1v0598900"	"LotjaGi1g1v0598900"
"LotjaGi1g1v0599000"	"LotjaGi1g1v0599000"					"LotjaGi1g1v0599000"	"LotjaGi1g1v0599000"
"LotjaGi1g1v0599100"	"LotjaGi1g1v0599100"					"LotjaGi1g1v0599100"	"LotjaGi1g1v0599100"
"LotjaGi1g1v0599200"	"LotjaGi1g1v0599200"					"LotjaGi1g1v0599200"	"LotjaGi1g1v0599200"
"LotjaGi1g1v0599300"	"LotjaGi1g1v0599300"					"LotjaGi1g1v0599300"	"LotjaGi1g1v0599300"
"LotjaGi1g1v0599500"	"LotjaGi1g1v0599500"					"LotjaGi1g1v0599500"	"LotjaGi1g1v0599500"
"LotjaGi1g1v0599800-LC"	"LotjaGi1g1v0599800-LC"					"LotjaGi1g1v0599800-LC"	"LotjaGi1g1v0599800-LC"
"LotjaGi1g1v0599900"	"LotjaGi1g1v0599900"					"LotjaGi1g1v0599900"	"LotjaGi1g1v0599900"
"LotjaGi1g1v0600000"	"LotjaGi1g1v0600000"					"LotjaGi1g1v0600000"	"LotjaGi1g1v0600000"
"LotjaGi1g1v0600100"	"LotjaGi1g1v0600100"					"LotjaGi1g1v0600100"	"LotjaGi1g1v0600100"
"LotjaGi1g1v0600400"	"LotjaGi1g1v0600400"					"LotjaGi1g1v0600400"	"LotjaGi1g1v0600400"
"LotjaGi1g1v0600700"	"LotjaGi1g1v0600700"					"LotjaGi1g1v0600700"	"LotjaGi1g1v0600700"
"LotjaGi1g1v0600800"	"LotjaGi1g1v0600800"					"LotjaGi1g1v0600800"	"LotjaGi1g1v0600800"
"LotjaGi1g1v0600900"	"LotjaGi1g1v0600900"					"LotjaGi1g1v0600900"	"LotjaGi1g1v0600900"
"LotjaGi1g1v0601000"	"LotjaGi1g1v0601000"					"LotjaGi1g1v0601000"	"LotjaGi1g1v0601000"
"LotjaGi1g1v0601100"	"LotjaGi1g1v0601100"					"LotjaGi1g1v0601100"	"LotjaGi1g1v0601100"
"LotjaGi1g1v0601200"	"LotjaGi1g1v0601200"					"LotjaGi1g1v0601200"	"LotjaGi1g1v0601200"
"LotjaGi1g1v0601300"	"LotjaGi1g1v0601300"					"LotjaGi1g1v0601300"	"LotjaGi1g1v0601300"
"LotjaGi1g1v0601700"	"LotjaGi1g1v0601700"					"LotjaGi1g1v0601700"	"LotjaGi1g1v0601700"
"LotjaGi1g1v0601800"	"LotjaGi1g1v0601800"					"LotjaGi1g1v0601800"	"LotjaGi1g1v0601800"
"LotjaGi1g1v0601900"	"LotjaGi1g1v0601900"					"LotjaGi1g1v0601900"	"LotjaGi1g1v0601900"
"LotjaGi1g1v0602100"	"LotjaGi1g1v0602100"					"LotjaGi1g1v0602100"	"LotjaGi1g1v0602100"
"LotjaGi1g1v0602300-LC"	"LotjaGi1g1v0602300-LC"					"LotjaGi1g1v0602300-LC"	"LotjaGi1g1v0602300-LC"
"LotjaGi1g1v0602400"	"LotjaGi1g1v0602400"					"LotjaGi1g1v0602400"	"LotjaGi1g1v0602400"
"LotjaGi1g1v0602600"	"LotjaGi1g1v0602600"					"LotjaGi1g1v0602600"	"LotjaGi1g1v0602600"
"LotjaGi1g1v0602800-LC"	"LotjaGi1g1v0602800-LC"					"LotjaGi1g1v0602800-LC"	"LotjaGi1g1v0602800-LC"
"LotjaGi1g1v0603000"	"LotjaGi1g1v0603000"					"LotjaGi1g1v0603000"	"LotjaGi1g1v0603000"
"LotjaGi1g1v0603100"	"LotjaGi1g1v0603100"					"LotjaGi1g1v0603100"	"LotjaGi1g1v0603100"
"LotjaGi1g1v0603300"	"LotjaGi1g1v0603300"					"LotjaGi1g1v0603300"	"LotjaGi1g1v0603300"
"LotjaGi1g1v0603400-LC"	"LotjaGi1g1v0603400-LC"					"LotjaGi1g1v0603400-LC"	"LotjaGi1g1v0603400-LC"
"LotjaGi1g1v0603500"	"LotjaGi1g1v0603500"					"LotjaGi1g1v0603500"	"LotjaGi1g1v0603500"
"LotjaGi1g1v0603600"	"LotjaGi1g1v0603600"					"LotjaGi1g1v0603600"	"LotjaGi1g1v0603600"
"LotjaGi1g1v0603800"	"LotjaGi1g1v0603800"					"LotjaGi1g1v0603800"	"LotjaGi1g1v0603800"
"LotjaGi1g1v0603900"	"LotjaGi1g1v0603900"					"LotjaGi1g1v0603900"	"LotjaGi1g1v0603900"
"LotjaGi1g1v0604000"	"LotjaGi1g1v0604000"					"LotjaGi1g1v0604000"	"LotjaGi1g1v0604000"
"LotjaGi1g1v0604100"	"LotjaGi1g1v0604100"					"LotjaGi1g1v0604100"	"LotjaGi1g1v0604100"
"LotjaGi1g1v0604300-LC"	"LotjaGi1g1v0604300-LC"					"LotjaGi1g1v0604300-LC"	"LotjaGi1g1v0604300-LC"
"LotjaGi1g1v0604400"	"LotjaGi1g1v0604400"					"LotjaGi1g1v0604400"	"LotjaGi1g1v0604400"
"LotjaGi1g1v0604500"	"LotjaGi1g1v0604500"					"LotjaGi1g1v0604500"	"LotjaGi1g1v0604500"
"LotjaGi1g1v0604600"	"LotjaGi1g1v0604600"					"LotjaGi1g1v0604600"	"LotjaGi1g1v0604600"
"LotjaGi1g1v0604700"	"LotjaGi1g1v0604700"					"LotjaGi1g1v0604700"	"LotjaGi1g1v0604700"
"LotjaGi1g1v0604900"	"LotjaGi1g1v0604900"					"LotjaGi1g1v0604900"	"LotjaGi1g1v0604900"
"LotjaGi1g1v0605200"	"LotjaGi1g1v0605200"					"LotjaGi1g1v0605200"	"LotjaGi1g1v0605200"
"LotjaGi1g1v0605300-LC"	"LotjaGi1g1v0605300-LC"					"LotjaGi1g1v0605300-LC"	"LotjaGi1g1v0605300-LC"
"LotjaGi1g1v0605500"	"LotjaGi1g1v0605500"					"LotjaGi1g1v0605500"	"LotjaGi1g1v0605500"
"LotjaGi1g1v0605600"	"LotjaGi1g1v0605600"					"LotjaGi1g1v0605600"	"LotjaGi1g1v0605600"
"LotjaGi1g1v0605700"	"LotjaGi1g1v0605700"					"LotjaGi1g1v0605700"	"LotjaGi1g1v0605700"
"LotjaGi1g1v0605800"	"LotjaGi1g1v0605800"					"LotjaGi1g1v0605800"	"LotjaGi1g1v0605800"
"LotjaGi1g1v0605900"	"LotjaGi1g1v0605900"					"LotjaGi1g1v0605900"	"LotjaGi1g1v0605900"
"LotjaGi1g1v0606000"	"LotjaGi1g1v0606000"					"LotjaGi1g1v0606000"	"LotjaGi1g1v0606000"
"LotjaGi1g1v0606100"	"LotjaGi1g1v0606100"					"LotjaGi1g1v0606100"	"LotjaGi1g1v0606100"
"LotjaGi1g1v0606200"	"LotjaGi1g1v0606200"					"LotjaGi1g1v0606200"	"LotjaGi1g1v0606200"
"LotjaGi1g1v0606500"	"LotjaGi1g1v0606500"					"LotjaGi1g1v0606500"	"LotjaGi1g1v0606500"
"LotjaGi1g1v0606600"	"LotjaGi1g1v0606600"					"LotjaGi1g1v0606600"	"LotjaGi1g1v0606600"
"LotjaGi1g1v0606800"	"LotjaGi1g1v0606800"					"LotjaGi1g1v0606800"	"LotjaGi1g1v0606800"
"LotjaGi1g1v0606900-LC"	"LotjaGi1g1v0606900-LC"					"LotjaGi1g1v0606900-LC"	"LotjaGi1g1v0606900-LC"
"LotjaGi1g1v0607000"	"LotjaGi1g1v0607000"					"LotjaGi1g1v0607000"	"LotjaGi1g1v0607000"
"LotjaGi1g1v0607050"	"LotjaGi1g1v0607050"					"LotjaGi1g1v0607050"	"LotjaGi1g1v0607050"
"LotjaGi1g1v0607100-LC"	"LotjaGi1g1v0607100-LC"					"LotjaGi1g1v0607100-LC"	"LotjaGi1g1v0607100-LC"
"LotjaGi1g1v0607300-LC"	"LotjaGi1g1v0607300-LC"					"LotjaGi1g1v0607300-LC"	"LotjaGi1g1v0607300-LC"
"LotjaGi1g1v0607400"	"LotjaGi1g1v0607400"					"LotjaGi1g1v0607400"	"LotjaGi1g1v0607400"
"LotjaGi1g1v0607500"	"LotjaGi1g1v0607500"					"LotjaGi1g1v0607500"	"LotjaGi1g1v0607500"
"LotjaGi1g1v0607600"	"LotjaGi1g1v0607600"					"LotjaGi1g1v0607600"	"LotjaGi1g1v0607600"
"LotjaGi1g1v0607700"	"LotjaGi1g1v0607700"					"LotjaGi1g1v0607700"	"LotjaGi1g1v0607700"
"LotjaGi1g1v0607800-LC"	"LotjaGi1g1v0607800-LC"					"LotjaGi1g1v0607800-LC"	"LotjaGi1g1v0607800-LC"
"LotjaGi1g1v0607900"	"LotjaGi1g1v0607900"					"LotjaGi1g1v0607900"	"LotjaGi1g1v0607900"
"LotjaGi1g1v0608000-LC"	"LotjaGi1g1v0608000-LC"					"LotjaGi1g1v0608000-LC"	"LotjaGi1g1v0608000-LC"
"LotjaGi1g1v0608100"	"LotjaGi1g1v0608100"					"LotjaGi1g1v0608100"	"LotjaGi1g1v0608100"
"LotjaGi1g1v0608200"	"LotjaGi1g1v0608200"					"LotjaGi1g1v0608200"	"LotjaGi1g1v0608200"
"LotjaGi1g1v0608300"	"LotjaGi1g1v0608300"					"LotjaGi1g1v0608300"	"LotjaGi1g1v0608300"
"LotjaGi1g1v0608400"	"LotjaGi1g1v0608400"					"LotjaGi1g1v0608400"	"LotjaGi1g1v0608400"
"LotjaGi1g1v0608600"	"LotjaGi1g1v0608600"					"LotjaGi1g1v0608600"	"LotjaGi1g1v0608600"
"LotjaGi1g1v0608900"	"LotjaGi1g1v0608900"					"LotjaGi1g1v0608900"	"LotjaGi1g1v0608900"
"LotjaGi1g1v0609000"	"LotjaGi1g1v0609000"					"LotjaGi1g1v0609000"	"LotjaGi1g1v0609000"
"LotjaGi1g1v0609400-LC"	"LotjaGi1g1v0609400-LC"					"LotjaGi1g1v0609400-LC"	"LotjaGi1g1v0609400-LC"
"LotjaGi1g1v0609500"	"LotjaGi1g1v0609500"					"LotjaGi1g1v0609500"	"LotjaGi1g1v0609500"
"LotjaGi1g1v0609600"	"LotjaGi1g1v0609600"					"LotjaGi1g1v0609600"	"LotjaGi1g1v0609600"
"LotjaGi1g1v0609700-LC"	"LotjaGi1g1v0609700-LC"					"LotjaGi1g1v0609700-LC"	"LotjaGi1g1v0609700-LC"
"LotjaGi1g1v0609900"	"LotjaGi1g1v0609900"					"LotjaGi1g1v0609900"	"LotjaGi1g1v0609900"
"LotjaGi1g1v0610100"	"LotjaGi1g1v0610100"					"LotjaGi1g1v0610100"	"LotjaGi1g1v0610100"
"LotjaGi1g1v0610200"	"LotjaGi1g1v0610200"					"LotjaGi1g1v0610200"	"LotjaGi1g1v0610200"
"LotjaGi1g1v0610300"	"LotjaGi1g1v0610300"					"LotjaGi1g1v0610300"	"LotjaGi1g1v0610300"
"LotjaGi1g1v0610500"	"LotjaGi1g1v0610500"					"LotjaGi1g1v0610500"	"LotjaGi1g1v0610500"
"LotjaGi1g1v0610600"	"LotjaGi1g1v0610600"					"LotjaGi1g1v0610600"	"LotjaGi1g1v0610600"
"LotjaGi1g1v0610700-LC"	"LotjaGi1g1v0610700-LC"					"LotjaGi1g1v0610700-LC"	"LotjaGi1g1v0610700-LC"
"LotjaGi1g1v0610800-LC"	"LotjaGi1g1v0610800-LC"					"LotjaGi1g1v0610800-LC"	"LotjaGi1g1v0610800-LC"
"LotjaGi1g1v0610900"	"LotjaGi1g1v0610900"					"LotjaGi1g1v0610900"	"LotjaGi1g1v0610900"
"LotjaGi1g1v0611000"	"LotjaGi1g1v0611000"					"LotjaGi1g1v0611000"	"LotjaGi1g1v0611000"
"LotjaGi1g1v0611100"	"LotjaGi1g1v0611100"					"LotjaGi1g1v0611100"	"LotjaGi1g1v0611100"
"LotjaGi1g1v0611200"	"LotjaGi1g1v0611200"					"LotjaGi1g1v0611200"	"LotjaGi1g1v0611200"
"LotjaGi1g1v0611400"	"LotjaGi1g1v0611400"					"LotjaGi1g1v0611400"	"LotjaGi1g1v0611400"
"LotjaGi1g1v0611500"	"LotjaGi1g1v0611500"					"LotjaGi1g1v0611500"	"LotjaGi1g1v0611500"
"LotjaGi1g1v0611700"	"LotjaGi1g1v0611700"					"LotjaGi1g1v0611700"	"LotjaGi1g1v0611700"
"LotjaGi1g1v0611800"	"LotjaGi1g1v0611800"					"LotjaGi1g1v0611800"	"LotjaGi1g1v0611800"
"LotjaGi1g1v0611900"	"LotjaGi1g1v0611900"					"LotjaGi1g1v0611900"	"LotjaGi1g1v0611900"
"LotjaGi1g1v0612000-LC"	"LotjaGi1g1v0612000-LC"					"LotjaGi1g1v0612000-LC"	"LotjaGi1g1v0612000-LC"
"LotjaGi1g1v0612100"	"LotjaGi1g1v0612100"					"LotjaGi1g1v0612100"	"LotjaGi1g1v0612100"
"LotjaGi1g1v0612200"	"LotjaGi1g1v0612200"					"LotjaGi1g1v0612200"	"LotjaGi1g1v0612200"
"LotjaGi1g1v0612400"	"LotjaGi1g1v0612400"					"LotjaGi1g1v0612400"	"LotjaGi1g1v0612400"
"LotjaGi1g1v0612500"	"LotjaGi1g1v0612500"					"LotjaGi1g1v0612500"	"LotjaGi1g1v0612500"
"LotjaGi1g1v0613000"	"LotjaGi1g1v0613000"					"LotjaGi1g1v0613000"	"LotjaGi1g1v0613000"
"LotjaGi1g1v0613100"	"LotjaGi1g1v0613100"					"LotjaGi1g1v0613100"	"LotjaGi1g1v0613100"
"LotjaGi1g1v0613200"	"LotjaGi1g1v0613200"					"LotjaGi1g1v0613200"	"LotjaGi1g1v0613200"
"LotjaGi1g1v0613300"	"LotjaGi1g1v0613300"					"LotjaGi1g1v0613300"	"LotjaGi1g1v0613300"
"LotjaGi1g1v0613600"	"LotjaGi1g1v0613600"					"LotjaGi1g1v0613600"	"LotjaGi1g1v0613600"
"LotjaGi1g1v0613700"	"LotjaGi1g1v0613700"					"LotjaGi1g1v0613700"	"LotjaGi1g1v0613700"
"LotjaGi1g1v0613800-LC"	"LotjaGi1g1v0613800-LC"					"LotjaGi1g1v0613800-LC"	"LotjaGi1g1v0613800-LC"
"LotjaGi1g1v0613900-LC"	"LotjaGi1g1v0613900-LC"					"LotjaGi1g1v0613900-LC"	"LotjaGi1g1v0613900-LC"
"LotjaGi1g1v0614000"	"LotjaGi1g1v0614000"					"LotjaGi1g1v0614000"	"LotjaGi1g1v0614000"
"LotjaGi1g1v0614100"	"LotjaGi1g1v0614100"					"LotjaGi1g1v0614100"	"LotjaGi1g1v0614100"
"LotjaGi1g1v0614300-LC"	"LotjaGi1g1v0614300-LC"					"LotjaGi1g1v0614300-LC"	"LotjaGi1g1v0614300-LC"
"LotjaGi1g1v0614400"	"LotjaGi1g1v0614400"					"LotjaGi1g1v0614400"	"LotjaGi1g1v0614400"
"LotjaGi1g1v0614600"	"LotjaGi1g1v0614600"					"LotjaGi1g1v0614600"	"LotjaGi1g1v0614600"
"LotjaGi1g1v0614700"	"LotjaGi1g1v0614700"					"LotjaGi1g1v0614700"	"LotjaGi1g1v0614700"
"LotjaGi1g1v0614900"	"LotjaGi1g1v0614900"					"LotjaGi1g1v0614900"	"LotjaGi1g1v0614900"
"LotjaGi1g1v0615000-LC"	"LotjaGi1g1v0615000-LC"					"LotjaGi1g1v0615000-LC"	"LotjaGi1g1v0615000-LC"
"LotjaGi1g1v0615400"	"LotjaGi1g1v0615400"					"LotjaGi1g1v0615400"	"LotjaGi1g1v0615400"
"LotjaGi1g1v0615700"	"LotjaGi1g1v0615700"					"LotjaGi1g1v0615700"	"LotjaGi1g1v0615700"
"LotjaGi1g1v0615800"	"LotjaGi1g1v0615800"					"LotjaGi1g1v0615800"	"LotjaGi1g1v0615800"
"LotjaGi1g1v0616000"	"LotjaGi1g1v0616000"					"LotjaGi1g1v0616000"	"LotjaGi1g1v0616000"
"LotjaGi1g1v0616100"	"LotjaGi1g1v0616100"					"LotjaGi1g1v0616100"	"LotjaGi1g1v0616100"
"LotjaGi1g1v0616300"	"LotjaGi1g1v0616300"					"LotjaGi1g1v0616300"	"LotjaGi1g1v0616300"
"LotjaGi1g1v0616400"	"LotjaGi1g1v0616400"					"LotjaGi1g1v0616400"	"LotjaGi1g1v0616400"
"LotjaGi1g1v0616600"	"LotjaGi1g1v0616600"					"LotjaGi1g1v0616600"	"LotjaGi1g1v0616600"
"LotjaGi1g1v0616700"	"LotjaGi1g1v0616700"					"LotjaGi1g1v0616700"	"LotjaGi1g1v0616700"
"LotjaGi1g1v0616800"	"LotjaGi1g1v0616800"					"LotjaGi1g1v0616800"	"LotjaGi1g1v0616800"
"LotjaGi1g1v0616900"	"LotjaGi1g1v0616900"					"LotjaGi1g1v0616900"	"LotjaGi1g1v0616900"
"LotjaGi1g1v0617000"	"LotjaGi1g1v0617000"					"LotjaGi1g1v0617000"	"LotjaGi1g1v0617000"
"LotjaGi1g1v0617100"	"LotjaGi1g1v0617100"					"LotjaGi1g1v0617100"	"LotjaGi1g1v0617100"
"LotjaGi1g1v0617300"	"LotjaGi1g1v0617300"					"LotjaGi1g1v0617300"	"LotjaGi1g1v0617300"
"LotjaGi1g1v0617400"	"LotjaGi1g1v0617400"					"LotjaGi1g1v0617400"	"LotjaGi1g1v0617400"
"LotjaGi1g1v0617500"	"LotjaGi1g1v0617500"					"LotjaGi1g1v0617500"	"LotjaGi1g1v0617500"
"LotjaGi1g1v0617600"	"LotjaGi1g1v0617600"					"LotjaGi1g1v0617600"	"LotjaGi1g1v0617600"
"LotjaGi1g1v0617700"	"LotjaGi1g1v0617700"					"LotjaGi1g1v0617700"	"LotjaGi1g1v0617700"
"LotjaGi1g1v0617900"	"LotjaGi1g1v0617900"					"LotjaGi1g1v0617900"	"LotjaGi1g1v0617900"
"LotjaGi1g1v0618000"	"LotjaGi1g1v0618000"					"LotjaGi1g1v0618000"	"LotjaGi1g1v0618000"
"LotjaGi1g1v0618100"	"LotjaGi1g1v0618100"					"LotjaGi1g1v0618100"	"LotjaGi1g1v0618100"
"LotjaGi1g1v0618200"	"LotjaGi1g1v0618200"					"LotjaGi1g1v0618200"	"LotjaGi1g1v0618200"
"LotjaGi1g1v0618300"	"LotjaGi1g1v0618300"					"LotjaGi1g1v0618300"	"LotjaGi1g1v0618300"
"LotjaGi1g1v0618400"	"LotjaGi1g1v0618400"					"LotjaGi1g1v0618400"	"LotjaGi1g1v0618400"
"LotjaGi1g1v0618500"	"LotjaGi1g1v0618500"					"LotjaGi1g1v0618500"	"LotjaGi1g1v0618500"
"LotjaGi1g1v0618600"	"LotjaGi1g1v0618600"					"LotjaGi1g1v0618600"	"LotjaGi1g1v0618600"
"LotjaGi1g1v0618700"	"LotjaGi1g1v0618700"					"LotjaGi1g1v0618700"	"LotjaGi1g1v0618700"
"LotjaGi1g1v0618800"	"LotjaGi1g1v0618800"					"LotjaGi1g1v0618800"	"LotjaGi1g1v0618800"
"LotjaGi1g1v0618900"	"LotjaGi1g1v0618900"					"LotjaGi1g1v0618900"	"LotjaGi1g1v0618900"
"LotjaGi1g1v0619000"	"LotjaGi1g1v0619000"					"LotjaGi1g1v0619000"	"LotjaGi1g1v0619000"
"LotjaGi1g1v0619100"	"LotjaGi1g1v0619100"					"LotjaGi1g1v0619100"	"LotjaGi1g1v0619100"
"LotjaGi1g1v0619200"	"LotjaGi1g1v0619200"					"LotjaGi1g1v0619200"	"LotjaGi1g1v0619200"
"LotjaGi1g1v0619300"	"LotjaGi1g1v0619300"					"LotjaGi1g1v0619300"	"LotjaGi1g1v0619300"
"LotjaGi1g1v0619400"	"LotjaGi1g1v0619400"					"LotjaGi1g1v0619400"	"LotjaGi1g1v0619400"
"LotjaGi1g1v0619500-LC"	"LotjaGi1g1v0619500-LC"					"LotjaGi1g1v0619500-LC"	"LotjaGi1g1v0619500-LC"
"LotjaGi1g1v0619600"	"LotjaGi1g1v0619600"					"LotjaGi1g1v0619600"	"LotjaGi1g1v0619600"
"LotjaGi1g1v0619700"	"LotjaGi1g1v0619700"					"LotjaGi1g1v0619700"	"LotjaGi1g1v0619700"
"LotjaGi1g1v0619800-LC"	"LotjaGi1g1v0619800-LC"					"LotjaGi1g1v0619800-LC"	"LotjaGi1g1v0619800-LC"
"LotjaGi1g1v0619900-LC"	"LotjaGi1g1v0619900-LC"					"LotjaGi1g1v0619900-LC"	"LotjaGi1g1v0619900-LC"
"LotjaGi1g1v0620100"	"LotjaGi1g1v0620100"					"LotjaGi1g1v0620100"	"LotjaGi1g1v0620100"
"LotjaGi1g1v0620200"	"LotjaGi1g1v0620200"					"LotjaGi1g1v0620200"	"LotjaGi1g1v0620200"
"LotjaGi1g1v0620300"	"LotjaGi1g1v0620300"					"LotjaGi1g1v0620300"	"LotjaGi1g1v0620300"
"LotjaGi1g1v0620400"	"LotjaGi1g1v0620400"					"LotjaGi1g1v0620400"	"LotjaGi1g1v0620400"
"LotjaGi1g1v0620450"	"LotjaGi1g1v0620450"					"LotjaGi1g1v0620450"	"LotjaGi1g1v0620450"
"LotjaGi1g1v0620500"	"LotjaGi1g1v0620500"					"LotjaGi1g1v0620500"	"LotjaGi1g1v0620500"
"LotjaGi1g1v0620800"	"LotjaGi1g1v0620800"					"LotjaGi1g1v0620800"	"LotjaGi1g1v0620800"
"LotjaGi1g1v0620900"	"LotjaGi1g1v0620900"					"LotjaGi1g1v0620900"	"LotjaGi1g1v0620900"
"LotjaGi1g1v0621100"	"LotjaGi1g1v0621100"					"LotjaGi1g1v0621100"	"LotjaGi1g1v0621100"
"LotjaGi1g1v0621200-LC"	"LotjaGi1g1v0621200-LC"					"LotjaGi1g1v0621200-LC"	"LotjaGi1g1v0621200-LC"
"LotjaGi1g1v0621400-LC"	"LotjaGi1g1v0621400-LC"					"LotjaGi1g1v0621400-LC"	"LotjaGi1g1v0621400-LC"
"LotjaGi1g1v0621500-LC"	"LotjaGi1g1v0621500-LC"					"LotjaGi1g1v0621500-LC"	"LotjaGi1g1v0621500-LC"
"LotjaGi1g1v0621600"	"LotjaGi1g1v0621600"					"LotjaGi1g1v0621600"	"LotjaGi1g1v0621600"
"LotjaGi1g1v0621700"	"LotjaGi1g1v0621700"					"LotjaGi1g1v0621700"	"LotjaGi1g1v0621700"
"LotjaGi1g1v0621800-LC"	"LotjaGi1g1v0621800-LC"					"LotjaGi1g1v0621800-LC"	"LotjaGi1g1v0621800-LC"
"LotjaGi1g1v0622000"	"LotjaGi1g1v0622000"					"LotjaGi1g1v0622000"	"LotjaGi1g1v0622000"
"LotjaGi1g1v0622100"	"LotjaGi1g1v0622100"					"LotjaGi1g1v0622100"	"LotjaGi1g1v0622100"
"LotjaGi1g1v0622200"	"LotjaGi1g1v0622200"					"LotjaGi1g1v0622200"	"LotjaGi1g1v0622200"
"LotjaGi1g1v0622300"	"LotjaGi1g1v0622300"					"LotjaGi1g1v0622300"	"LotjaGi1g1v0622300"
"LotjaGi1g1v0622400"	"LotjaGi1g1v0622400"					"LotjaGi1g1v0622400"	"LotjaGi1g1v0622400"
"LotjaGi1g1v0622500"	"LotjaGi1g1v0622500"					"LotjaGi1g1v0622500"	"LotjaGi1g1v0622500"
"LotjaGi1g1v0622600-LC"	"LotjaGi1g1v0622600-LC"					"LotjaGi1g1v0622600-LC"	"LotjaGi1g1v0622600-LC"
"LotjaGi1g1v0622700"	"LotjaGi1g1v0622700"					"LotjaGi1g1v0622700"	"LotjaGi1g1v0622700"
"LotjaGi1g1v0622800-LC"	"LotjaGi1g1v0622800-LC"					"LotjaGi1g1v0622800-LC"	"LotjaGi1g1v0622800-LC"
"LotjaGi1g1v0622900"	"LotjaGi1g1v0622900"					"LotjaGi1g1v0622900"	"LotjaGi1g1v0622900"
"LotjaGi1g1v0623000"	"LotjaGi1g1v0623000"					"LotjaGi1g1v0623000"	"LotjaGi1g1v0623000"
"LotjaGi1g1v0623100"	"LotjaGi1g1v0623100"					"LotjaGi1g1v0623100"	"LotjaGi1g1v0623100"
"LotjaGi1g1v0623200"	"LotjaGi1g1v0623200"					"LotjaGi1g1v0623200"	"LotjaGi1g1v0623200"
"LotjaGi1g1v0623300"	"LotjaGi1g1v0623300"					"LotjaGi1g1v0623300"	"LotjaGi1g1v0623300"
"LotjaGi1g1v0623400"	"LotjaGi1g1v0623400"					"LotjaGi1g1v0623400"	"LotjaGi1g1v0623400"
"LotjaGi1g1v0623500"	"LotjaGi1g1v0623500"					"LotjaGi1g1v0623500"	"LotjaGi1g1v0623500"
"LotjaGi1g1v0623600-LC"	"LotjaGi1g1v0623600-LC"					"LotjaGi1g1v0623600-LC"	"LotjaGi1g1v0623600-LC"
"LotjaGi1g1v0623800"	"LotjaGi1g1v0623800"					"LotjaGi1g1v0623800"	"LotjaGi1g1v0623800"
"LotjaGi1g1v0623900-LC"	"LotjaGi1g1v0623900-LC"					"LotjaGi1g1v0623900-LC"	"LotjaGi1g1v0623900-LC"
"LotjaGi1g1v0624000"	"LotjaGi1g1v0624000"					"LotjaGi1g1v0624000"	"LotjaGi1g1v0624000"
"LotjaGi1g1v0624100"	"LotjaGi1g1v0624100"					"LotjaGi1g1v0624100"	"LotjaGi1g1v0624100"
"LotjaGi1g1v0624300"	"LotjaGi1g1v0624300"					"LotjaGi1g1v0624300"	"LotjaGi1g1v0624300"
"LotjaGi1g1v0624400"	"LotjaGi1g1v0624400"					"LotjaGi1g1v0624400"	"LotjaGi1g1v0624400"
"LotjaGi1g1v0624500"	"LotjaGi1g1v0624500"					"LotjaGi1g1v0624500"	"LotjaGi1g1v0624500"
"LotjaGi1g1v0624600"	"LotjaGi1g1v0624600"					"LotjaGi1g1v0624600"	"LotjaGi1g1v0624600"
"LotjaGi1g1v0624700"	"LotjaGi1g1v0624700"					"LotjaGi1g1v0624700"	"LotjaGi1g1v0624700"
"LotjaGi1g1v0624800"	"LotjaGi1g1v0624800"					"LotjaGi1g1v0624800"	"LotjaGi1g1v0624800"
"LotjaGi1g1v0624900"	"LotjaGi1g1v0624900"					"LotjaGi1g1v0624900"	"LotjaGi1g1v0624900"
"LotjaGi1g1v0625000-LC"	"LotjaGi1g1v0625000-LC"					"LotjaGi1g1v0625000-LC"	"LotjaGi1g1v0625000-LC"
